screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
jairbolsonaro,2019-02-04T21:03:42Z,RT @PanAmPost_es: Con @JairBolsonaro #Brasil es el favorito de Wall Street https://t.co/ujT5nrMSQ7,5540,0,,PanAmPost_es,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,es,1092529149544153091
jairbolsonaro,2019-02-04T21:03:12Z,"RT @ernestofaraujo: Com o Primeiro-Ministro do Canadá Justin Trudeau e a Ministra Freeland em Ottawa, na reunião do Grupo de Lima em apoio à transição democrática na Venezuela. Brasil e Canadá prontos a atuar a favor da democracia na região e no mundo, bem como a aumentar suas relações econômicas. https://t.co/eHE66S8ERN",2470,0,,ernestofaraujo,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1092529025992544256
jairbolsonaro,2019-02-04T21:02:57Z,RT @tarcisiogdf: Reunião com o Japan Bank for International Cooperation. Temos uma série de projetos para os próximos 4 anos e queremos que a iniciativa privada seja protagonista para propor soluções. A mudança de paradigmas do novo governo tem atraído o interesse de grandes empresas japonesas. https://t.co/ao2BnRRUSI,1188,0,,tarcisiogdf,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1092528963480625153
jairbolsonaro,2019-02-04T13:40:16Z,"Após uma semana da terceira cirurgia, no espaço de menos de 6 meses, graças a Deus, funções voltando à normalidade e fisioterapia contínua nos fortalecendo para que possamos voltar o mais rápido possível às atividades rotineiras com plena força. Agradeço a todos pelo apoio! 👉🏻👉🏻 https://t.co/HIPvAnGYEd",6620,72467,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1092417555854213120
jairbolsonaro,2019-02-03T23:20:09Z,Fui informado de que um ator americano está me acusando de censurar seu filme no Brasil. Mentira! Tenho mais o que fazer. Boa noite a todos! 👍,17796,139465,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1092201100978147329
jairbolsonaro,2019-02-03T19:42:19Z,(03/02/2019): Boletim de saúde após a terceira cirurgia passada da tentativa de assassinato sofrida! Vamos sair dessa! 👍🏻 https://t.co/lHzyfWkZFN,3352,27687,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1092146281236099073
jairbolsonaro,2019-02-03T18:14:11Z,"Ciência, tecnologia, desenvolvimento e economia! O Novo governo brasileiro traz de volta a confiança aos olhos do mundo, para o bem do cidadão brasileiro e do Brasil! https://t.co/xSaykXAkpn",3628,22298,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1092124103862038528
jairbolsonaro,2019-02-03T17:55:41Z,Imagine... ❤️❤️❤️ https://t.co/34xMU6yp2o,4214,33449,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,en,1092119447178043392
jairbolsonaro,2019-02-03T13:56:57Z,"👍🏻 Via @CarlosBolsonaro : Hoje meu pai acordou bem e animado! Agradeço aos médicos, enfermeiros, fisioterapeutas e todos os envolvidos em sua melhora! Pela manhã só notícias boas! Muito obrigado a todos pelas orações e carinho! Um forte abraço a todos e até mais tarde!",4935,57155,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1092059368324059138
jairbolsonaro,2019-02-02T21:34:38Z,"Senador Davi, meus cumprimentos pela indicação de seus pares ao comando do Senado. O senhor tem como desafio transformar em ações o sentimento de mudanças que a população expressou nas últimas eleições. O governo está pronto para também cumprir a sua missão. O Brasil tem pressa!",8695,66453,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091812160785838080
jairbolsonaro,2019-02-02T20:50:03Z,👍🏻,5114,55349,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1091800939483275269
jairbolsonaro,2019-02-02T09:54:36Z,"RT @MinCidades: O Ministério do Desenvolvimento Regional autorizou recurso de R$ 14 milhões para diversas ações de defesa civil em Alagoas, Bahia, Mato Grosso, Pará e Rio Grande do Sul.  Saiba mais: https://t.co/bSKe8XGAf4",654,0,,MinCidades,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091635992887521281
jairbolsonaro,2019-02-02T09:49:14Z,"RT @MinEconomia: 🏦Balança comercial brasileira de janeiro tem maior valor desde 2014. Volume foi puxado, principalmente, pelas exportações de petróleo, soja, minério, café e celulose https://t.co/fJmrUmdwFz https://t.co/7Dcg3aCZZq",778,0,,MinEconomia,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091634639725387776
jairbolsonaro,2019-02-02T00:46:58Z,"Os Deputados eleitos escolheram hoje o novo Presidente da Câmara Federal. Desejo-lhe sucesso e sabedoria, para que a população brasileira seja a voz soberana e que seus anseios prevaleçam dentro do parlamento, em prol do nosso Brasil e de nossa democracia.",1773,20712,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091498172424380417
jairbolsonaro,2019-02-02T00:11:21Z,"Parabenizo o Deputado Rodrigo Maia pelo resultado obtido na eleição da presidência da Câmara, fato que caracteriza o respeito à democracia e a independência dos poderes. Este cargo é de extrema responsabilidade para conduzir a votação dos projetos que o brasileiro tanto almeja.",3638,38809,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091489211952312320
jairbolsonaro,2019-02-01T22:42:34Z,"Ministro da Infraestrutura @tarcisiogdf :quando a gente projeta uma operação ou uma grande obra, como é o caso da BR-163, é preciso ir até o local para ver de perto, percorrer dentro do caminhão, da carreta e conversar com os caminhoneiros. Tudo isso tem sido muito produtivo. https://t.co/DFE9Z790sX",5359,35827,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091466867284295681
jairbolsonaro,2019-02-01T22:36:19Z,RT @republica_ctba: Nova medida de Paulo Guedes economizará R$ 120 milhões ao ano https://t.co/fnapAn9u8f,1522,0,,republica_ctba,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091465296802660352
jairbolsonaro,2019-02-01T21:48:09Z,https://t.co/U0VqSb8VLm,2883,23315,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1091453173208940544
jairbolsonaro,2019-02-01T21:34:11Z,RT @exercitooficial: 6º Batalhão de Engenharia de Construção prossegue na implantação de cerca de 13 km da BR-432 em Roraima https://t.co/b5VUtQmO5X,630,0,,exercitooficial,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091449657035800578
jairbolsonaro,2019-02-01T21:31:35Z,"RT @minsaude: O @exercitooficial vai levar três ambulâncias, cedidas pelo @minsaude, a Boa Vista e Pacaraima, em Roraima. Os veículos serão usados no transporte inter-hospitalar e sanitário. O @DefesaGovBr ficará com a posse dos veículos enquanto houver vigência o Decreto de Emergência. https://t.co/dlgVarQmBq",726,0,,minsaude,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091449006033645575
jairbolsonaro,2019-02-01T21:25:29Z,RT @DamaresAlves: *Ministra anuncia coordenação para assistência a doenças raras* | Jornal Nacional | G1 https://t.co/KlYEciCBKp,1364,0,,DamaresAlves,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091447471228751874
jairbolsonaro,2019-02-01T19:32:46Z,Via facebook do @planalto :Porta-voz da Presidência da República resume atuação do governo no dia primeiro de fevereiro de 2019 e estado de saúde do Presidente. https://t.co/eV3mQhwMMx,1374,10840,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091419104685289472
jairbolsonaro,2019-02-01T16:44:49Z,"É inacreditável o que fazem para tentar nos destruir de dentro para fora insistentemente criando falsas narrativas. Seguimos adiante e lamentando a perda de credibilidade de quem deveria informar, e por algum motivo, faz exatamente o oposto diariamente: https://t.co/3h9qDme16o",4418,28830,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091376839224889345
jairbolsonaro,2019-02-01T15:03:40Z,"Umas simples, mas grande homenagem. Parabéns Marcia e Marco pelo talento e por proporcionar este momento tão especial em minha vida! https://t.co/LWc9EsKMov",6336,52344,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091351381129211904
jairbolsonaro,2019-02-01T12:55:39Z,"Reunião por vídeoconferência com o Ministro Chefe do Gabinete de Segurança Institucional, General Heleno. https://t.co/q4tChZxS5n",2724,25545,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091319164189532161
jairbolsonaro,2019-02-01T12:20:45Z,RT @BolsonaroSP: Algumas das ações do 1º mês de governo @jairbolsonaro 🇧🇷 https://t.co/9H8QVsMBj6,4380,0,,BolsonaroSP,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091310383544057856
jairbolsonaro,2019-02-01T11:05:37Z,RT @CarlosBolsonaro: Sempre a mídia tentando manipular e desinformar: https://t.co/YNC2jDR1AO,1937,0,,CarlosBolsonaro,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091291476787638272
jairbolsonaro,2019-01-31T23:45:02Z,Qualquer tentativa de desvirtuar o papel institucional do Governo diante desses fatos é desprovida de boa fé e de profissionalismo. Boa noite a todos!,2723,26920,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091120199636537348
jairbolsonaro,2019-01-31T23:38:58Z,"Nesta quinta-feira, véspera das eleições para presidência do Senado, procuramos diplomaticamente fazer contato com os candidatos desejando-lhes boa sorte. O eleito será importantíssimo para a democracia e o futuro do Brasil.",4013,35443,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091118674688262146
jairbolsonaro,2019-01-31T21:27:45Z,RT @tarcisiogdf: Apresentei detalhes técnicos da obra no Destacamento Xingu. Aqui serão oferecidos insumos para que o asfalto até o município de Miritituba/PA seja finalizado. https://t.co/ziiFGA8wPX,1225,0,,tarcisiogdf,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091085651414564866
jairbolsonaro,2019-01-31T20:59:18Z,"Thank you for the words, Queen. God bless Brazil and the United Kingdom / Obrigado pelas palavras, Rainha. Deus abençoe o Brasil e o Reino Unido. https://t.co/qBui0BbiZ0",4865,34843,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091078492949762048
jairbolsonaro,2019-01-31T20:22:56Z,O Brasil não pode parar! 🇧🇷🗒✍ https://t.co/xdl584RRbJ,7729,68158,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1091069341565628417
jairbolsonaro,2019-01-31T17:27:31Z,RT @netanyahu: Thank you. I am proud of the @IDF. https://t.co/v790DVKapz,3466,0,,netanyahu,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,en,1091025195245191168
jairbolsonaro,2019-01-31T14:48:43Z,"O terceiro dia do Ministro de Ciência e Tecnologia, @Astro_Pontes ,em Israel. Sua visita tem o objetivo de desenvolver parcerias para que possamos trazer para o Brasil. Todos ganham no final. A ciência e a tecnologia em favor da economia e desenvolvimento de nosso país. https://t.co/UBom9vwxHQ",4961,31671,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1090985231702810624
jairbolsonaro,2019-01-31T12:53:00Z,Sigo me recuperando e trabalhando do hospital. São muitas as linhas de atuação nesse primeiro mês de governo e ainda há muito a se fazer. Estamos no caminho certo. Nossa missão será cumprida! O Brasil ocupará a posição que merece no conxteto internacional!,3809,38437,jairbolsonaro,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1090956112587907073
jairbolsonaro,2019-01-31T12:26:15Z,"As bravas tropas israelenses, cedidas pelo Primeiro Ministro @netanyahu, encerram hoje a missão no Brasil. Agradeço, em nome do povo brasileiro, ao Estado de Israel pelos serviços prestados em Brumadinho-MG em parceria com nossos Guerreiros das Forças Armadas e Bombeiros.",8011,67154,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1090949380264419328
jairbolsonaro,2019-01-31T00:16:48Z,"RT @planalto: Governo Federal anuncia série de medidas para escoamento da safra 2018/2019. O foco da ação é garantir o tráfego de safra de grãos, do Mato Grosso rumo aos portos do Arco Norte, pela BR-163/PA. https://t.co/yo2cC6QPSb",1931,0,,planalto,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1090765805900447744
jairbolsonaro,2019-01-30T22:31:00Z,"RT @MinEconomia: #MinistériodaEconomia: resultado da fusão dos antigos ministérios da Fazenda; Planejamento; Indústria, Comércio Exterior e Serviços; e Trabalho – está funcionando a partir de hoje (30/1)  https://t.co/0fS7gsRcqM https://t.co/CpJ9tvlsY7",1057,0,,MinEconomia,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1090739180584472578
jairbolsonaro,2019-01-30T22:30:25Z,RT @exercitooficial: Primeira mulher do Quadro de Engenheiros Militares assume comando de organização militar em Brasília. https://t.co/JOboKkl0p7 https://t.co/E0di1LfxC2,2805,0,,exercitooficial,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1090739034035576840
jairbolsonaro,2019-01-30T22:24:34Z,👍🏻 https://t.co/Z1ra6cmIRo,2122,20416,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,,1090737562208161793
jairbolsonaro,2019-01-30T22:15:34Z,"RT @planalto: O Ministério da Economia e o do @mdregional_br disponibilizaram o valor de R$ 801,9 milhões para assistência emergencial às famílias afetadas em Brumadinho.",820,0,,planalto,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1090735298072461318
jairbolsonaro,2019-01-30T21:38:46Z,"Agradecemos a todos a consideração! Temos divulgado muitas informações sobre nosso trabalho também no snapgram, bem como em outras redes sociais como, instagram, facebook e youtube. Vamos desenvolvendo sempre! Um forte abraço! https://t.co/mBUspxSN1N",4735,49751,,,"Capitão do Exército Brasileiro, eleito 38° Presidente da República Federativa do Brasil. 🇧🇷",Twitter for iPhone,pt,1090726036541722625
